Department,Category,Use Case,Prompt,ChatGPT URL,Source URL
"HR","Policy & program development","Draft an internal policy summary","Summarize the key points of this [internal policy or handbook section] so HR business partners can understand and communicate it effectively. This policy relates to [brief description or context]. Present the summary in clear, professional language under 200 words.","https://chatgpt.com/?prompt=Summarize%20the%20key%20points%20of%20this%20%5Binternal%20policy%20or%20handbook%20section%5D%20so%20HR%20business%20partners%20can%20understand%20and%20communicate%20it%20effectively.%20This%20policy%20relates%20to%20%5Bbrief%20description%20or%20context%5D.%20Present%20the%20summary%20in%20clear%2C%20professional%20language%20under%20200%20words.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-hr"
"HR","Policy & program development","Draft a return-to-office FAQ","Write an employee-facing FAQ to support our return-to-office transition. Use this background information [insert key RTO plan details]. Cover top employee concerns (e.g. hybrid schedules, health protocols, expectations) in a warm and clear tone. Include 5–7 questions with answers.","https://chatgpt.com/?prompt=Write%20an%20employee-facing%20FAQ%20to%20support%20our%20return-to-office%20transition.%20Use%20this%20background%20information%20%5Binsert%20key%20RTO%20plan%20details%5D.%20Cover%20top%20employee%20concerns%20(e.g.%20hybrid%20schedules%2C%20health%20protocols%2C%20expectations)%20in%20a%20warm%20and%20clear%20tone.%20Include%205%E2%80%937%20questions%20with%20answers.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-hr"
"HR","Policy & program development","Plan onboarding week","Build a 5-day onboarding schedule for new hires in [department or region]. Include orientation goals, topics to cover, people to meet, and relevant tools or resources. Present it in a simple day-by-day table with time blocks if helpful.","https://chatgpt.com/?prompt=Build%20a%205-day%20onboarding%20schedule%20for%20new%20hires%20in%20%5Bdepartment%20or%20region%5D.%20Include%20orientation%20goals%2C%20topics%20to%20cover%2C%20people%20to%20meet%2C%20and%20relevant%20tools%20or%20resources.%20Present%20it%20in%20a%20simple%20day-by-day%20table%20with%20time%20blocks%20if%20helpful.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-hr"
"HR","Policy & program development","Brainstorm wellbeing initiatives","Suggest three tailored wellbeing programs for employees at [company/team], considering recent feedback and budget constraints. Include rationale, estimated costs, and potential success metrics. Present ideas as a short proposal summary.","https://chatgpt.com/?prompt=Suggest%20three%20tailored%20wellbeing%20programs%20for%20employees%20at%20%5Bcompany%2Fteam%5D%2C%20considering%20recent%20feedback%20and%20budget%20constraints.%20Include%20rationale%2C%20estimated%20costs%2C%20and%20potential%20success%20metrics.%20Present%20ideas%20as%20a%20short%20proposal%20summary.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-hr"
"HR","Policy & program development","Plan compliance training rollout","Create a phased plan to roll out a new compliance training across [team/region]. Include timing, communications strategy, target audiences, and support materials. Present the plan in bullet points or as a 4-week calendar.","https://chatgpt.com/?prompt=Create%20a%20phased%20plan%20to%20roll%20out%20a%20new%20compliance%20training%20across%20%5Bteam%2Fregion%5D.%20Include%20timing%2C%20communications%20strategy%2C%20target%20audiences%2C%20and%20support%20materials.%20Present%20the%20plan%20in%20bullet%20points%20or%20as%20a%204-week%20calendar.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-hr"
"HR","Internal brand visuals & communication","Create a welcome banner for onboarding","Create an image for a new employee onboarding welcome banner. Style: clean and modern. Mood: warm and inclusive. Format: horizontal banner with space for overlay text. Include visual cues like a diverse team, coffee cups, or digital collaboration tools.","https://chatgpt.com/?prompt=Create%20an%20image%20for%20a%20new%20employee%20onboarding%20welcome%20banner.%20Style%3A%20clean%20and%20modern.%20Mood%3A%20warm%20and%20inclusive.%20Format%3A%20horizontal%20banner%20with%20space%20for%20overlay%20text.%20Include%20visual%20cues%20like%20a%20diverse%20team%2C%20coffee%20cups%2C%20or%20digital%20collaboration%20tools.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-hr"
"HR","Internal brand visuals & communication","Design an internal DEI poster","Create a poster-style image for an internal DEI campaign. Style: bold, minimal. Include abstract representations of diversity (hands, overlapping shapes, color blocks). Mood: optimistic and forward-looking. Include placeholder space for a slogan or quote.","https://chatgpt.com/?prompt=Create%20a%20poster-style%20image%20for%20an%20internal%20DEI%20campaign.%20Style%3A%20bold%2C%20minimal.%20Include%20abstract%20representations%20of%20diversity%20(hands%2C%20overlapping%20shapes%2C%20color%20blocks).%20Mood%3A%20optimistic%20and%20forward-looking.%20Include%20placeholder%20space%20for%20a%20slogan%20or%20quote.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-hr"
"HR","Internal brand visuals & communication","Illustrate a hybrid work policy","Generate an illustration showing a hybrid work scenario: a person working from home, a coworking space, and a modern office. Style: flat illustration or soft 3D. Intended for use in HR documentation.","https://chatgpt.com/?prompt=Generate%20an%20illustration%20showing%20a%20hybrid%20work%20scenario%3A%20a%20person%20working%20from%20home%2C%20a%20coworking%20space%2C%20and%20a%20modern%20office.%20Style%3A%20flat%20illustration%20or%20soft%203D.%20Intended%20for%20use%20in%20HR%20documentation.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-hr"
"HR","Internal brand visuals & communication","Visualize the employee lifecycle","Create a simple visual diagram of the employee lifecycle: attract, onboard, develop, retain, offboard. Use icons or abstract figures to represent each phase. Style: corporate presentation-ready.","https://chatgpt.com/?prompt=Create%20a%20simple%20visual%20diagram%20of%20the%20employee%20lifecycle%3A%20attract%2C%20onboard%2C%20develop%2C%20retain%2C%20offboard.%20Use%20icons%20or%20abstract%20figures%20to%20represent%20each%20phase.%20Style%3A%20corporate%20presentation-ready.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-hr"
"IT","Cloud & vendor evaluations","Compare cloud providers","Compare AWS, Azure, and GCP for our use case: [insert workload or environment]. Consider cost, uptime, global availability, and ease of integration. Research using 2025 data, and present a table comparing each provider with a recommendation at the end.","https://chatgpt.com/?prompt=Compare%20AWS%2C%20Azure%2C%20and%20GCP%20for%20our%20use%20case%3A%20%5Binsert%20workload%20or%20environment%5D.%20Consider%20cost%2C%20uptime%2C%20global%20availability%2C%20and%20ease%20of%20integration.%20Research%20using%202025%20data%2C%20and%20present%20a%20table%20comparing%20each%20provider%20with%20a%20recommendation%20at%20the%20end.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-it"
"IT","Cloud & vendor evaluations","Generate vendor comparison chart","Research and compare remote access vendors for enterprise use. Focus on features, pricing, integrations, and support quality. Use 2025 data, and summarize the findings in a comparison table with notes.","https://chatgpt.com/?prompt=Research%20and%20compare%20three%20remote%20access%20vendors%20%28e.g.%2C%20TeamViewer%2C%20AnyDesk%2C%20BeyondTrust%29%20for%20enterprise%20use.%20Focus%20on%20features%2C%20pricing%2C%20integrations%2C%20and%20support%20quality.%20Use%202025%20data%2C%20and%20summarize%20the%20findings%20in%20a%20comparison%20table%20with%20notes.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-it"
"IT","Cloud & vendor evaluations","Compare AI observability tools","I'm an IT Manager at [insert company]. I’m evaluating observability platforms. Research current offerings, pricing, supported environments, and key differentiators in 2025. Include citations and summarize insights in a comparison table with a recommendation for a mid-size engineering org.","https://chatgpt.com/?prompt=I%27m%20an%20IT%20Manager%20at%20%5Binsert%20company%5D.%20I%E2%80%99m%20evaluating%20AI-powered%20observability%20platforms%20like%20Dynatrace%2C%20Datadog%2C%20and%20New%20Relic.%20Research%20current%20offerings%2C%20pricing%2C%20supported%20environments%2C%20and%20key%20differentiators%20in%202025.%20Include%20citations%20and%20summarize%20insights%20in%20a%20comparison%20table%20with%20a%20recommendation%20for%20a%20mid-size%20engineering%20org.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-it"
"IT","Cloud & vendor evaluations","Investigate zero trust frameworks","I'm a Security Architect working on adopting a zero trust model. Research leading frameworks (e.g., NIST 800-207) and recent updates to best practices in 2024–2025. Include real-world implementation case studies where possible. Provide a summarized comparison and an executive-ready briefing.","https://chatgpt.com/?prompt=I%27m%20a%20Security%20Architect%20working%20on%20adopting%20a%20zero%20trust%20model.%20Research%20leading%20frameworks%20%28e.g.%2C%20NIST%20800-207%2C%20Google%20BeyondCorp%29%20and%20recent%20updates%20to%20best%20practices%20in%202024%E2%80%932025.%20Include%20real-world%20implementation%20case%20studies%20where%20possible.%20Provide%20a%20summarized%20comparison%20and%20an%20executive-ready%20briefing.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-it"
"IT","IT compliance & security","Assess global data residency laws","I’m an IT Compliance Lead planning a global data storage architecture. Research 2025 data residency requirements across the EU, US, APAC, and LATAM. Include regulatory restrictions and preferred cloud regions. Cite official documentation and summarize findings in a table grouped by region.","https://chatgpt.com/?prompt=I%E2%80%99m%20an%20IT%20Compliance%20Lead%20planning%20a%20global%20data%20storage%20architecture.%20Research%202025%20data%20residency%20regulations%20across%20the%20EU%2C%20US%2C%20APAC%2C%20and%20LATAM.%20Include%20legal%20restrictions%20and%20preferred%20cloud%20regions%20by%20law.%20Cite%20official%20documentation%20and%20summarize%20findings%20in%20a%20table%20grouped%20by%20region.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-it"
"IT","IT compliance & security","Analyze remote access tools","As an IT Service Delivery Lead, I need a secure, scalable remote access tool for our hybrid team. Compare current vendors (e.g., BeyondTrust, TeamViewer Tensor, Chrome Remote Desktop) for enterprise use in 2025. Focus on SSO support, encryption, session logging, and pricing. Provide a security-focused executive summary with links to primary sources.","https://chatgpt.com/?prompt=As%20an%20IT%20Service%20Delivery%20Lead%2C%20I%20need%20a%20secure%2C%20scalable%20remote%20access%20tool%20for%20our%20hybrid%20team.%20Compare%20current%20vendors%20%28e.g.%2C%20BeyondTrust%2C%20TeamViewer%20Tensor%2C%20Chrome%20Remote%20Desktop%29%20for%20enterprise%20use%20in%202025.%20Focus%20on%20SSO%20support%2C%20encryption%2C%20session%20logging%2C%20and%20pricing.%20Provide%20a%20security-focused%20executive%20summary%20with%20links%20to%20primary%20sources.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-it"
